48990026	lacittaverde	coop	1
48990027	laciutatinivisible	coop	1
48990028	laciutatinvisble	coop	1
48990029	laciutatinvisible	coop	6
48990030	lacle	coop	1
48990031	laclefdeschamps	coop	1
48990032	lacoccinella	coop	1
48990033	lacol	coop	1
48990034	lacom	coop	1
48990035	lacompagniedespainsbio	coop	1
48990036	lacooeprationagrciole	coop	1
48990037	lacoop	coop	13
48990038	lacoopdesmonteregiennes	coop	1
48990039	lacoopeencasa	coop	1
48990040	lacooperationagricole	coop	2
48990041	lacooperative	coop	1
48990042	lacoopfr	coop	1
48990043	lacuinadelcomu	coop	1
48990044	lacultural	coop	1
48990045	ladauphinoise	coop	1
48990046	laddhill	coop	1
48990047	ladockenergy	coop	1
48990048	laequidadarl	coop	1
48990049	laequidadarp	coop	2
48990050	laequidadseguros	coop	5
48990051	laerteservizi	coop	1
48990052	lafabrique	coop	1
48990053	lafattoria	coop	1
48990054	lafayettemarket	coop	1
48990055	laflorida	coop	1
48990056	lafrithe	coop	1
48990057	lagerbe	coop	1
48990058	lajoyacreditunion	coop	1
48990059	lake	coop	1
48990060	lakecountrypower	coop	3
48990061	lakeland	coop	1
48990062	lakeregion	coop	1
48990063	lakesanddales	coop	1
48990064	lakewinds	coop	1
48990065	lala	coop	3
48990066	laluna	coop	1
48990067	lamacmpc	coop	1
48990068	lamaisondesentreprisesdecoeur	coop	1
48990069	lamanage-marseillefos	coop	1
48990070	lamanzana	coop	1
48990071	lamarelectric	coop	2
48990072	lamasia	coop	1
48990073	lambeth	coop	2
48990074	lamedina	coop	1
48990075	lamednum	coop	1
48990076	lamerced	coop	1
48990077	lamontanita	coop	2
48990078	lamortparlonsen	coop	1
48990079	lamutuelledeprevention	coop	2
48990080	lana	coop	1
48990081	lanaudiere	coop	1
48990082	landbruk	coop	1
48990083	landmark	coop	4
48990084	landolakesinc	coop	1
48990085	lanef	coop	1
48990086	lanescott	coop	1
48990087	language	coop	1
48990088	lanki	coop	1
48990089	lanouvelleagriculture	coop	1
48990090	lantmanen	coop	1
48990091	lapaleta	coop	1
48990092	lapalette	coop	1
48990093	lapastora	coop	1
48990094	lapaz	coop	1
48990095	lapenkop	coop	1
48990096	lapinblanc	coop	1
48990097	lapp	coop	1
48990098	lar	coop	1
48990099	larada	coop	1
48990100	larcobaleno	coop	1
48990101	larepublique	coop	1
48990102	lares	coop	1
48990103	lari	coop	1
48990104	larsen	coop	2
48990105	laruota	coop	1
48990106	lasacreditunion	coop	1
48990107	lascierie	coop	1
48990108	lasiembra	coop	1
48990109	lasindias	coop	1
48990110	lasolution	coop	1
48990111	laspesainfamiglia	coop	2
48990112	lastmile	coop	1
48990113	latahcu	coop	1
48990114	latartaruga	coop	1
48990115	lataula	coop	1
48990116	latelefonica	coop	2
48990117	latelier	coop	1
48990118	latelierdubois	coop	1
48990119	latoile	coop	1
48990120	latorrazza	coop	1
48990121	latraviesa	coop	1
48990122	latremenda	coop	1
48990123	laurentides	coop	1
48990124	lavka	coop	1
48990125	lavozcooperativa	coop	1
48990126	lazioform	coop	1
48990127	lbk	coop	1
48990128	lca	coop	1
48990129	lcd	coop	1
48990130	lcda	coop	1
48990131	lcdp	coop	1
48990132	lcec	coop	2
48990133	lcns	coop	1
48990134	lcp	coop	2
48990135	lcr	coop	1
48990136	lcwatersewer	coop	1
48990137	ldn	coop	1
48990138	le-grand-debat-cooperatif	coop	1
48990139	le-periscope	coop	1
48990140	leacountyelectric	coop	1
48990141	leadershipsource	coop	1
48990142	learning	coop	1
48990143	learningcentre	coop	1
48990144	lecomptoir	coop	1
48990145	lecomptoirjunasol	coop	1
48990146	leconsortium	coop	1
48990147	lecu	coop	1
48990148	leda	coop	1
48990149	ledaarchitects	coop	1
48990150	leeds	coop	1
48990151	leedsbread	coop	1
48990152	lefkosia	coop	1
48990153	leftfield	coop	1
48990154	legacoop-piemonte	coop	1
48990155	legacoop	coop	8
48990156	legacoopabitanti	coop	1
48990157	legacoopagroalimentare	coop	1
48990158	legacoopbund	coop	1
48990159	legacoopemiliaovest	coop	1
48990160	legacoopemiliaromagna	coop	1
48990161	legacoopestense	coop	1
48990162	legacoopmarche	coop	1
48990163	legacoopservizi	coop	1
48990164	legacoopsicilia	coop	2
48990165	legacooptoscana	coop	3
48990166	legacoopumbria	coop	1
48990167	legaliguria	coop	3
48990168	legapesca	coop	1
48990169	legislacion	coop	1
48990170	legranddebatcooperatif	coop	1
48990171	lehighvalleyfood	coop	1
48990172	leicestercarriagebuilders	coop	1
48990173	lem	coop	2
48990174	lemacchinecelibi	coop	1
48990175	lemat	coop	1
48990176	lemilleeunanotte	coop	1
48990177	lena	coop	1
48990178	lenis	coop	1
48990179	leo	coop	1
48990180	leovda	coop	1
48990181	lephares	coop	1
48990182	lepiceriedeshalles	coop	1
48990183	leroycoop	coop	2
48990184	les-fees-speciales	coop	1
48990185	les-laitiers-responsables	coop	1
48990186	les-scic	coop	1
48990187	les-scop-bfc	coop	1
48990188	les-scop-haute-normandie	coop	1
48990189	les-scop-idf	coop	4
48990190	les-scop-imousinberry	coop	1
48990191	les-scop-limousinberry	coop	1
48990192	les-scop-ouest	coop	1
48990193	les-scop-paca	coop	1
48990194	les-scop-rhonealpes	coop	1
48990195	les-scop	coop	1
48990196	les-scops	coop	1
48990197	les-tilleuls	coop	5
48990198	lesaffranchis	coop	1
48990199	lescampslegendaires	coop	1
48990200	lesfolies	coop	1
48990201	lesnouveauxrobinson	coop	1
48990202	lesoiseauxdepassage	coop	1
48990203	lespot	coop	1
48990204	lesrecoltes	coop	1
48990205	lesscop	coop	1
48990206	lesscops	coop	1
48990207	lesvolcans	coop	1
48990208	leterroir	coop	1
48990209	lets	coop	1
48990210	lewiscountyrec	coop	2
48990211	lexington	coop	1
48990212	lezarts	coop	1
48990213	lfhc	coop	1
48990214	lgc	coop	1
48990215	lhp	coop	1
48990216	libera	coop	1
48990217	libertasassistenza	coop	1
48990218	libertymutual	coop	1
48990219	libertyshipcafe	coop	1
48990220	libraries	coop	240
48990221	library	coop	1
48990222	libre	coop	3
48990223	librerie	coop	2
48990224	libretec	coop	1
48990225	liens	coop	1
48990226	life	coop	4
48990227	liga	coop	1
48990228	lighthouse	coop	1
48990229	lilac	coop	1
48990230	limagne	coop	1
48990231	limagrain	coop	2
48990232	limousinberry	coop	1
48990233	lincoln	coop	1
48990234	lincolnelectric	coop	1
48990235	lincolnshire	coop	9
48990236	lincolnshire150	coop	1
48990237	lincolnshirecda	coop	1
48990238	linconlshire	coop	1
48990239	lindenhills	coop	1
48990240	link	coop	1
48990241	linx	coop	1
48990242	lipiemco	coop	1
48990243	lipsonco-operativeacademy	coop	1
48990244	listeningtree	coop	1
48990245	lister	coop	1
48990246	litoral	coop	1
48990247	littlecornerconstruction	coop	1
48990248	littlefoxfoods	coop	1
48990249	littlepioneers	coop	1
48990250	livecom	coop	2
48990251	living	coop	2
48990252	livinginsc	coop	1
48990253	livingstories	coop	1
48990254	ljec	coop	2
48990255	llec	coop	1
48990256	llwb	coop	1
48990257	lo	coop	1
48990258	loan	coop	1
48990259	loanfund	coop	1
48990260	localflavours	coop	1
48990261	localfoodandfarm	coop	1
48990262	localrootsfood	coop	1
48990263	localsprouts	coop	1
48990264	loconomics	coop	1
48990265	loffice	coop	1
48990266	logan	coop	1
48990267	logancounty	coop	2
48990268	logistica	coop	1
48990269	lomasverdes	coop	1
48990270	london	coop	2
48990271	londonbrewing	coop	1
48990272	londonfood	coop	1
48990273	londonstudent	coop	1
48990274	lonestarperspectives	coop	1
48990275	longbeachgrocery	coop	1
48990276	loomio	coop	1
48990277	loop	coop	6
48990278	loopgroop	coop	1
48990279	lorca	coop	1
48990280	losalamos	coop	1
48990281	losalamosbeer	coop	1
48990282	lothianbroadband	coop	1
48990283	loyaltolocalbitterroot	coop	1
48990284	lpccu	coop	1
48990285	lpea	coop	2
48990286	lrec	coop	5
48990287	lreci	coop	1
48990288	lrecok	coop	2
48990289	lremc	coop	1
48990290	lscu	coop	2
48990291	ltc	coop	1
48990292	luci	coop	1
48990293	ludobus	coop	1
48990294	ludomonde	coop	2
48990295	luoghicomuni	coop	1
48990296	luque	coop	1
48990297	lvfood	coop	1
48990298	lyntegar	coop	1
48990299	lyon-coffey	coop	3
48990300	lyonrec	coop	1
48990301	lyrec	coop	1
48990302	m30m	coop	1
48990303	mabeltel	coop	3
48990304	macc	coop	1
48990305	mach	coop	1
48990306	macken	coop	1
48990307	macquebec	coop	1
48990308	mactanislandmp	coop	1
48990309	mad	coop	1
48990310	made-in-scop	coop	1
48990311	madelia	coop	1
48990312	madelocal	coop	1
48990313	madisoncommunity	coop	1
48990314	madisonman	coop	1
48990315	madisonmarket	coop	1
48990316	madriverglen	coop	1
48990317	madsystems	coop	2
48990318	mafca	coop	1
48990319	mafcu	coop	1
48990320	magdalenavagenut	coop	1
48990321	magicvalley	coop	2
48990322	magnesium	coop	1
48990323	magnet	coop	4
48990324	magnetic	coop	1
48990325	magnoliaepa	coop	1
48990326	magpie	coop	1
48990327	maharlikacleaning	coop	1
48990328	mahc	coop	1
48990329	maici	coop	1
48990330	maidenergy	coop	1
48990331	maine	coop	1
48990332	mainefarmandsea	coop	1
48990333	mainmarket	coop	1
48990334	mainstreet	coop	1
48990335	maisadour	coop	1
48990336	maison	coop	1
48990337	maisonneuve	coop	1
48990338	maitres-laitiers	coop	1
48990339	makeas	coop	1
48990340	makeit	coop	1
48990341	malaysia2017	coop	2
48990342	malta2012	coop	1
48990343	maltacooperativefederation	coop	1
48990344	malvernbook	coop	1
48990345	mamaison29	coop	1
48990346	mamma	coop	1
48990347	managementstudies	coop	1
48990348	managemy	coop	2
48990349	manager	coop	1
48990350	manchester	coop	1
48990351	manchester2012	coop	1
48990352	manchesterfilm	coop	1
48990353	manchesterfood	coop	1
48990354	manchesterfoodcoop	coop	1
48990355	manchestermasterplan	coop	1
48990356	manitoba	coop	2
48990357	manmul	coop	1
48990358	mannafood	coop	1
48990359	mans	coop	1
48990360	manuelitacoop	coop	2
48990361	manufacture	coop	1
48990362	manufacturing	coop	1
48990363	manutencoop	coop	1
48990364	mapharmacieprivileges	coop	1
48990365	maplevalley	coop	1
48990366	maplevalleysyrup	coop	2
48990367	mapsa	coop	1
48990368	marchepublicjoliette	coop	1
48990369	marcheverdi	coop	1
48990370	marcotte	coop	2
48990371	marcypark	coop	1
48990372	marges	coop	1
48990373	marianoacosta	coop	1
48990374	marie-victorin	coop	1
48990375	marinaleda	coop	1
48990376	mariposa	coop	1
48990377	market	coop	1
48990378	marketers	coop	3
48990379	marketing	coop	1
48990380	marlboroelectric	coop	1
48990381	marquettefood	coop	1
48990382	marshall	coop	1
48990383	marshallremc	coop	1
48990384	marshlandfcu	coop	2
48990385	marve	coop	1
48990386	masdenoguera	coop	1
48990387	mass-specc	coop	1
48990388	masshousing	coop	1
48990389	masswoodlands	coop	1
48990390	masters	coop	1
48990391	matters	coop	2
48990392	mauiaquaponicsworkers	coop	1
48990393	mayoressolidarios	coop	1
48990394	mc2m	coop	1
48990395	mc3	coop	1
48990396	mcc	coop	1
48990397	mccadam	coop	1
48990398	mcconeelectric	coop	1
48990399	mccu	coop	1
48990400	mcd	coop	1
48990401	mcdc	coop	1
48990402	mcdrn	coop	1
48990403	mcec	coop	1
48990404	mcef	coop	1
48990405	mcfcu	coop	1
48990406	mcleanelectric	coop	1
48990407	mcmacademy	coop	1
48990408	mcremc	coop	2
48990409	mcun	coop	1
48990410	mdf	coop	1
48990411	mdfood	coop	1
48990412	mea	coop	2
48990413	meca	coop	2
48990414	meckelec	coop	1
48990415	mecofcu	coop	1
48990416	medfordfood	coop	1
48990417	medi	coop	1
48990418	media	coop	3
48990419	mediablazehosts	coop	6
48990420	mediacoop	coop	2
48990421	medias-cite	coop	4
48990422	mediation-environnement	coop	1
48990423	medicalmarijuana	coop	1
48990424	mediterraneo	coop	1
48990425	medor	coop	5
48990426	meeker	coop	2
48990427	mehsanaunion	coop	1
48990428	meikin	coop	1
48990429	memberdiscounts	coop	1
48990430	members	coop	1
48990431	members1stpower	coop	1
48990432	memberschoicefcu	coop	1
48990433	memberscu	coop	1
48990434	membersfirst	coop	1
48990435	membership	coop	2
48990436	membersmatter	coop	1
48990437	menatwork	coop	1
48990438	mengembages	coop	1
48990439	mengembaix	coop	1
48990440	mengemmaresme	coop	1
48990441	menjasa	coop	2
48990442	mensch	coop	3
48990443	mercosur	coop	1
48990444	meseducacio	coop	1
48990445	meseficients	coop	1
48990446	mesopcions	coop	1
48990447	mesopotamia	coop	1
48990448	mestieri	coop	1
48990449	meta	coop	1
48990450	metro	coop	1
48990451	metromarket	coop	1
48990452	metropolitan	coop	1
48990453	mfamiante	coop	1
48990454	mfc	coop	1
48990455	mgca	coop	1
48990456	mge	coop	1
48990457	mgp	coop	1
48990458	mgv	coop	1
48990459	mhc	coop	3
48990460	mhhc	coop	1
48990461	miba	coop	1
48990462	mic	coop	1
48990463	michigan-alliance	coop	1
48990464	micro	coop	1
48990465	microcosmos	coop	1
48990466	microinsurance	coop	1
48990467	microsoft	coop	1
48990468	mid-west	coop	1
48990469	midamericacua	coop	2
48990470	midamerican	coop	1
48990471	midata	coop	3
48990472	midcounties	coop	4
48990473	midcountries	coop	1
48990474	middlebury	coop	2
48990475	midisland	coop	1
48990476	midlandpower	coop	2
48990477	midlands	coop	2
48990478	midplains	coop	3
48990479	midrivers	coop	1
48990480	midstate	coop	1
48990481	midstateelectric	coop	2
48990482	midwest-elderberry	coop	2
48990483	midwestfarmers	coop	1
48990484	mienergy	coop	2
48990485	migros	coop	1
48990486	mikawa	coop	1
48990487	mile	coop	1
48990488	mileniodigital	coop	1
48990489	millennials	coop	1
48990490	millhillprimaryacademy	coop	1
48990491	miltonmh	coop	1
48990492	mim	coop	1
48990493	minato	coop	6
48990494	minds	coop	1
48990495	minnesota-elderberry	coop	1
48990496	mipago	coop	1
48990497	mirabot	coop	1
48990498	miraxe	coop	1
48990499	mission	coop	1
48990500	mississippiassociation	coop	1
48990501	mississippimarket	coop	1
48990502	mix	coop	1
48990503	miyagi	coop	5
48990504	miyazaki-iryou	coop	1
48990505	miyazaki	coop	2
48990506	mjmec	coop	2
48990507	mkcu	coop	1
48990508	mmccu	coop	1
48990509	mmfc	coop	1
48990510	mms	coop	1
48990511	mnss	coop	1
48990512	mnvalleyfcu	coop	1
48990513	mobilization	coop	1
48990514	moccu	coop	1
48990515	mocorpcu	coop	1
48990516	modo	coop	4
48990517	mokka	coop	1
48990518	moldeo	coop	2
48990519	molmatric	coop	1
48990520	monadnockfood	coop	2
48990521	moncredit-immo	coop	1
48990522	moncreditcooperatif	coop	1
48990523	moncton2014	coop	1
48990524	mone	coop	1
48990525	monetico	coop	1
48990526	moneymatters	coop	1
48990527	mongolia	coop	1
48990528	mongooseenergy	coop	1
48990529	moniqueleroux	coop	2
48990530	monitor	coop	1
48990531	montanaclub	coop	1
48990532	montanacouncil	coop	1
48990533	montanacreditunions	coop	1
48990534	montavilla	coop	1
48990535	montessori	coop	1
48990536	monunicor	coop	1
48990537	mooc	coop	1
48990538	mooncoop	coop	1
48990539	moonflower	coop	1
48990540	moontower	coop	1
48990541	morasanmiguel	coop	2
48990542	morningstar	coop	1
48990543	mosaico	coop	1
48990544	moscowfood	coop	2
48990545	mothersmilk	coop	1
48990546	motion-twin	coop	1
48990547	motors	coop	1
48990548	motorworld	coop	1
48990549	mountain	coop	2
48990550	mountaincommunitycoop	coop	1
48990551	mountainequipment	coop	1
48990552	mountainhighcu	coop	1
48990553	mountainsprings	coop	1
48990554	mountaintelephone	coop	1
48990555	mountainviewamrket	coop	1
48990556	mountainviewmarket	coop	1
48990557	movimento	coop	1
48990558	mrea	coop	1
48990559	mric	coop	1
48990560	msc	coop	1
48990561	mscouncil	coop	1
48990562	msmarket	coop	2
48990563	msu	coop	1
48990564	mtfcu	coop	1
48990565	mtheritagefcu	coop	1
48990566	muhigiasacco	coop	1
48990567	muir-walker	coop	1
48990568	mundo	coop	1
48990569	municooppr	coop	1
48990570	musako-shin	coop	1
48990571	muse	coop	2
48990572	mustardseed	coop	2
48990573	mutheka	coop	1
48990574	mutual	coop	1
48990575	mutualcoop	coop	1
48990576	mutualhousinggroup	coop	1
48990577	mutualigure	coop	1
48990578	mutuo	coop	1
48990579	mvea	coop	1
48990580	mvec	coop	1
48990581	mvfcu	coop	2
48990582	mvfood	coop	1
48990583	mvlink	coop	1
48990584	mwalimunational	coop	2
48990585	mwalimusacco	coop	1
48990586	mwitosacco	coop	4
48990587	mwnaturalfoods	coop	1
48990588	myaccess	coop	1
48990589	mycapucascoffee	coop	1
48990590	mycentral	coop	1
48990591	myco	coop	3
48990592	mycoop	coop	1
48990593	mycoopacademy	coop	1
48990594	mycooprocks	coop	1
48990595	mydas-mjasc	coop	1
48990596	myelectric	coop	1
48990597	myenergysavers	coop	1
48990598	myfcu	coop	1
48990599	myfuneralwishes	coop	1
48990600	myghsfcu	coop	1
48990601	mykoperasi	coop	4
48990602	myleverage	coop	1
48990603	mylocal	coop	1
48990604	mymagazine	coop	1
48990605	mymul	coop	1
48990606	myphone	coop	2
48990607	mypower	coop	1
48990608	myrec	coop	1
48990609	myremc	coop	3
48990610	myrmex	coop	3
48990611	mysource	coop	5
48990612	mysourceenterprise	coop	1
48990613	myunicu	coop	1
48990614	myvoice	coop	1
48990615	mywcec	coop	1
48990616	naccun	coop	1
48990617	nacf	coop	1
48990618	nacicosacco	coop	2
48990619	naco	coop	1
48990620	naftfcu	coop	1
48990621	nagasaki-pref	coop	1
48990622	nahc	coop	2
48990623	namac	coop	1
48990624	nanairo	coop	4
48990625	nannybee	coop	1
48990626	narakenren	coop	1
48990627	nasco	coop	2
48990628	nashco	coop	1
48990629	nashville	coop	1
48990630	natcco	coop	1
48990631	natura	coop	1
48990632	naturalburial	coop	1
48990633	naturalfoodstore	coop	1
48990634	naturalharvest	coop	1
48990635	naturalmentesiciliano	coop	1
48990636	naturesbakery	coop	1
48990637	naturesfriends	coop	1
48990638	nau	coop	3
48990639	nausicaa	coop	1
48990640	nautilus	coop	1
48990641	nayra	coop	1
48990642	nbs	coop	1
48990643	ncb	coop	7
48990644	ncba	coop	3
48990645	ncbaclusa100	coop	1
48990646	ncbassociationbanking	coop	1
48990647	ncbl	coop	1
48990648	ncblockbox	coop	1
48990649	ncc	coop	2
48990650	ncca	coop	3
48990651	nccb	coop	1
48990652	ncdf	coop	1
48990653	ncdfi	coop	1
48990654	nce	coop	1
48990655	nceasterncoops	coop	1
48990656	ncfe	coop	1
48990657	ncg	coop	1
48990658	ncga	coop	3
48990659	ncgpromotions	coop	1
48990660	ncm	coop	1
48990661	ncmec	coop	1
48990662	ncra	coop	1
48990663	ncreca	coop	1
48990664	ncsc	coop	2
48990665	ncuf	coop	2
48990666	ncui	coop	1
48990667	nddb	coop	16
48990668	nea	coop	1
48990669	nebr	coop	1
48990670	nec	coop	2
48990671	nections	coop	1
48990672	nefamily	coop	1
48990673	negt	coop	1
48990674	neic	coop	1
48990675	neighborhood	coop	1
48990676	neill-wycik	coop	1
48990677	nelpco	coop	1
48990678	nemaha-marshall	coop	1
48990679	nemeon	coop	1
48990680	nemont	coop	1
48990681	nemr	coop	1
48990682	nenkin	coop	1
48990683	nepic	coop	1
48990684	nestor	coop	8
48990685	nestown	coop	1
48990686	netc	coop	1
48990687	netmedia	coop	1
48990688	netsoleco	coop	1
48990689	nettlesguild	coop	1
48990690	netuxo	coop	4
48990691	networks	coop	1
48990692	netz	coop	4
48990693	neuronnexion	coop	2
48990694	newarknaturalfoods	coop	1
48990695	newb	coop	2
48990696	newbohemianarts	coop	1
48990697	newcommunityvision	coop	1
48990698	newdeal	coop	1
48990699	newdigital	coop	1
48990700	newengland	coop	1
48990701	newenglandwind	coop	1
48990702	newera	coop	1
48990703	newfuels	coop	1
48990704	newharmonypress	coop	1
48990705	newleafmarket	coop	1
48990706	newmooncafe	coop	1
48990707	newmusic	coop	1
48990708	newpi	coop	3
48990709	news	coop	1
48990710	newscoopyyc	coop	1
48990711	newtoncountyremc	coop	1
48990712	newvision	coop	1
48990713	newzealand2012	coop	1
48990714	nexe	coop	1
48990715	nfca	coop	1
48990716	nfcpwd	coop	1
48990717	nfpc	coop	1
48990718	ngn	coop	2
48990719	ngnconnect	coop	1
48990720	nhc	coop	1
48990721	nhec	coop	1
48990722	nhtc	coop	1
48990723	niamos	coop	1
48990724	nic	coop	5
48990725	nicestuff	coop	1
48990726	nicht	coop	1
48990727	nicm	coop	1
48990728	nicoletcu	coop	1
48990729	nightingale	coop	1
48990730	nigul	coop	11
48990731	niigata-travel	coop	1
48990732	niigata	coop	4
48990733	nipco	coop	1
48990734	nis	coop	1
48990735	nisc-mic	coop	1
48990736	nisc	coop	8
48990737	nisc50	coop	1
48990738	niscannualreport	coop	1
48990739	nishinari	coop	10
48990740	nisida	coop	2
48990741	niska	coop	1
48990742	nlfc	coop	1
48990743	nli	coop	2
48990744	nmelectric	coop	1
48990745	nmle	coop	1
48990746	nmncu	coop	1
48990747	nnec	coop	3
48990748	nnpccoop	coop	1
48990749	no-trouble	coop	1
48990750	noblesce	coop	3
48990751	noburo	coop	1
48990752	nod	coop	1
48990753	node	coop	3
48990754	noisp	coop	1
48990755	nolafood	coop	1
48990756	nomad	coop	1
48990757	nomdedomaine	coop	1
48990758	nonghyup	coop	1
48990759	nonlhomiosito	coop	1
48990760	norc	coop	1
48990761	nord-bio	coop	1
48990762	northcoast	coop	1
48990763	northcounrtyfood	coop	1
48990764	northcountryfood	coop	1
48990765	northeast-power	coop	1
48990766	northernelectric	coop	2
48990767	northernstar	coop	1
48990768	northstarelectric	coop	3
48990769	northstarelectrip	coop	1
48990770	northwest	coop	1
48990771	northwestconstruction	coop	1
48990772	northwesternrec	coop	1
48990773	norval	coop	1
48990774	norwichcommunitysolar	coop	1
48990775	norwichmustard	coop	1
48990776	noupatufet	coop	1
48990777	nouricia	coop	1
48990778	nourish	coop	1
48990779	nova-bat	coop	1
48990780	nova	coop	1
48990781	novago	coop	1
48990782	novagrain	coop	1
48990783	novascotia	coop	1
48990784	novasys	coop	8
48990785	nrco	coop	1
48990786	nrea	coop	1
48990787	nreca	coop	7
48990788	nrecafoundation	coop	1
48990789	nrecainternational	coop	1
48990790	nrecajobs	coop	1
48990791	nreda	coop	1
48990792	nrg	coop	1
48990793	nrhc	coop	1
48990794	nrtc	coop	3
48990795	nrucfc	coop	2
48990796	nsac	coop	1
48990797	nsw	coop	1
48990798	ntcfcu	coop	1
48990799	ntic	coop	1
48990800	nube	coop	9
48990801	nubo	coop	1
48990802	null	coop	1
48990803	nunavikfinancialservices	coop	1
48990804	nuoverisposte	coop	1
48990805	nus	coop	1
48990806	nushagak	coop	1
48990807	nusos	coop	1
48990808	nutriwealth	coop	1
48990809	nvs	coop	1
48990810	nwcdc	coop	2
48990811	nwdairy	coop	2
48990812	nwecok	coop	2
48990813	nwmesa	coop	1
48990814	nwpic	coop	1
48990815	nwrec	coop	1
48990816	nycworker	coop	1
48990817	nysworker	coop	1
48990818	nz	coop	1
48990819	nzascm	coop	1
48990820	oaec	coop	2
48990821	oahefcu	coop	1
48990822	oakdalecu	coop	2
48990823	oakstreet	coop	1
48990824	oakwood	coop	1
48990825	obgardencafe	coop	1
48990826	obl	coop	1
48990827	obpeoplesfood	coop	1
48990828	obsbygg	coop	1
48990829	observatori	coop	1
48990830	oca	coop	1
48990831	occce	coop	1
48990832	occci	coop	1
48990833	occe	coop	5
48990834	ocdc	coop	1
48990835	oceanspray	coop	1
48990836	ocec	coop	1
48990837	ocw	coop	1
48990838	ocwt	coop	1
48990839	odyssee-creation	coop	1
48990840	odyssee-du-voyage	coop	1
48990841	ofarm	coop	1
48990842	ofek	coop	3
48990843	offerle	coop	2
48990844	ofwcredit	coop	1
48990845	ohioruralelectric	coop	1
48990846	ohm	coop	1
48990847	ohop	coop	1
48990848	ohtroc	coop	1
48990849	oike	coop	1
48990850	oikocredit	coop	10
48990851	oikos	coop	1
48990852	oikosblogue	coop	1
48990853	oita-iryou	coop	1
48990854	oita	coop	1
48990855	ojaifood	coop	1
48990856	ok-living	coop	1
48990857	okadai	coop	2
48990858	okaimono	coop	1
48990859	okambuva	coop	2
48990860	okarina	coop	1
48990861	okayama-health	coop	1
48990862	okayama	coop	1
48990863	okfood	coop	1
48990864	okie	coop	1
48990865	okinawa	coop	1
48990866	okl	coop	1
48990867	oklahoma	coop	2
48990868	oklahomacreditunions	coop	1
48990869	oklahomafood	coop	3
48990870	okleague	coop	1
48990871	okliving	coop	1
48990872	oknm	coop	1
48990873	oldcreamery	coop	1
48990874	olmo	coop	1
48990875	oltre	coop	1
48990876	olympiafood	coop	1
48990877	omf	coop	1
48990878	omnia	coop	1
48990879	on	coop	1
48990880	oneblackpool	coop	1
48990881	oneida-madison	coop	1
48990882	oneplanet	coop	1
48990883	onesourcefcu	coop	1
48990884	oneworld	coop	1
48990885	onf	coop	1
48990886	onion	coop	1
48990887	onionriver	coop	1
48990888	onlinecommunity	coop	1
48990889	ons	coop	1
48990890	ontario	coop	1
48990891	ontarioworker	coop	1
48990892	ontonagon	coop	1
48990893	opcode	coop	1
48990894	opcoop	coop	1
48990895	open	coop	7
48990896	opencommerce	coop	1
48990897	opendataservices	coop	6
48990898	openfarmsunday	coop	1
48990899	openfinance	coop	1
48990900	openharvest	coop	1
48990901	openspace	coop	1
48990902	operation	coop	1
48990903	opsusa	coop	1
48990904	optiboeuf	coop	1
48990905	optimum	coop	1
48990906	optiterre	coop	1
48990907	optival	coop	3
48990908	orangecountyfiber	coop	1
48990909	orcab	coop	1
48990910	orcasfood	coop	1
48990911	orchard	coop	1
48990912	oregoncleanpower	coop	1
48990913	orekari	coop	1
48990914	org	coop	1
48990915	organicplanet	coop	1
48990916	organicprairie	coop	2
48990917	organicvalley	coop	7
48990918	orienta	coop	1
48990919	orientacionyseguridad	coop	1
48990920	origine	coop	1
48990921	orion	coop	1
48990922	orpi	coop	4
48990923	orthodoxsacco	coop	1
48990924	oryana	coop	1
48990925	osa	coop	2
48990926	osaka-fukushima	coop	1
48990927	osaka-kizugawa	coop	1
48990928	osaka-union	coop	1
48990929	osaka-univ	coop	5
48990930	osaka	coop	12
48990931	osborne	coop	1
48990932	osca	coop	1
48990933	oscb	coop	1
48990934	oscus	coop	3
48990935	osg	coop	1
48990936	osh	coop	1
48990937	osk	coop	1
48990938	osuustoiminta	coop	1
48990939	otec	coop	1
48990940	otheravenues	coop	1
48990941	otheraves	coop	1
48990942	otisfcu	coop	2
48990943	otsegoec	coop	1
48990944	ouchi	coop	3
48990945	our	coop	2
48990946	ourcooperativestory	coop	1
48990947	ourdata	coop	1
48990948	ourenergy	coop	1
48990949	ourenergymn	coop	1
48990950	ourharvest	coop	1
48990951	ourintranet	coop	1
48990952	oursolar	coop	1
48990953	ourtrust	coop	2
48990954	outdooradventure	coop	1
48990955	outils	coop	1
48990956	outlook	coop	1
48990957	outofthisworld	coop	1
48990958	outpost	coop	1
48990959	outpostnatuiralfoods	coop	1
48990960	outpostnaturalfoods	coop	2
48990961	outsourcing	coop	1
48990962	ouvaton	coop	34
48990963	ouvre-boites44	coop	1
48990964	ouvreboites44	coop	1
48990965	ov	coop	2
48990966	ovile	coop	1
48990967	owensquare	coop	1
48990968	ownership	coop	1
48990969	ownershipappalachia	coop	1
48990970	ownit	coop	1
48990971	ownrochester	coop	1
48990972	oxalis	coop	1
48990973	oxymore	coop	1
48990974	ozark	coop	1
48990975	p2p	coop	1
48990976	p6	coop	2
48990977	p6data	coop	1
48990978	pacha	coop	2
48990979	pachamama	coop	1
48990980	pacificelectric	coop	1
48990981	paesesolidale	coop	1
48990982	paglaum	coop	3
